"","V1","V2","V3","V4","V5"
"96",-0.763689773056829,-0.0310207943338234,-0.208759417968053,-0.86747478380508,0.726266161125844
"97",0.0144314350337463,-1.33616314826653,-0.640654649627816,-0.333381100391553,-0.444357450852249
"98",0.957691512896408,-0.361694474660343,-0.967050394758628,0.0602147112614461,1.10246611577905
"99",1.46974573025202,0.554733530764141,-1.99031807447286,1.2779506495161,0.914698430802576
"100",1.35619275488491,0.363980992588531,1.64654381309824,2.15385553806046,0.495023582940005
"101",3.00171244307796,2.66674629095131,-0.368684582370731,1.84995055541487,0.636752009816927
"102",-0.281234964982947,0.456235005062868,2.29247398435059,0.854928226238139,2.22619190429945
"103",-1.14072789027674,0.202030353935944,-0.219402824366285,0.310787558756431,1.38376300980035
"104",-0.101523413301405,1.6935268055763,0.0884960422230821,0.849098717574847,-2.5811344714434
"105",-1.12201451310956,0.674017744869618,1.69607446375707,0.06528458534327,-2.46042966372526
"106",-0.0505036915960958,0.476461163211102,0.741019470556679,-1.0335447113098,1.30742678304542
"107",-0.977589841856764,0.119899248882389,1.18845699671576,1.0818895765509,1.41965238725838
"108",0.909422801312409,1.25534337512027,0.842509208224472,-0.192153746810938,0.71392520004319
"109",0.441028046896352,-0.896440332019774,-0.270300473063251,1.98569846893887,1.24604331038524
"110",1.23735190284488,0.285784091335568,-2.57321000303519,-1.36461364207974,0.307154349307858
"111",-0.812621271618057,-1.21679753457483,-1.94620816815053,-0.29344242399714,0.0161379250359982
"112",-0.569590222825099,-0.000629766018303557,-0.657769831173134,-2.42209935484858,-0.238500709438334
"113",0.0131354131775165,-0.269047393303921,-2.38667951981971,-1.61224334403213,1.04220641618659
"114",1.49705034502618,0.473005141107914,-2.12141472477059,-1.44915115748536,-0.3645385578586
"115",-0.826489548122346,-0.635578798865205,0.160746529878434,0.588310935567413,0.641392346992687
"116",1.71441468101121,-0.0699178516579845,-1.56592486032034,1.12047139053058,-0.780423065695903
"117",0.0900058789247217,1.20073454200637,0.270198304241958,-1.40471035105992,-0.0362857882513359
"118",1.23675240940779,-1.51880375772715,1.23734475368776,1.12907693163864,-0.20967168905611
"119",-0.0877667048550546,0.109758177347718,0.830463403709236,-1.21565779291445,2.10369910823025
"120",0.171155851423126,-0.458798255087097,0.673636071545006,-0.491339576622162,-0.550574027307614
"121",-2.01529250343838,-0.870762058907755,-0.0293093945850032,-0.793820161740709,-0.468573490611254
"122",-0.362231614239975,-0.364385616224822,0.389845580674757,0.862317055983627,0.581375910301816
"123",1.13490844902341,0.528983152826517,-0.215140490086292,0.381732811701603,0.95051905228747
"124",1.45774119351697,0.847372381629053,1.28167710345817,1.88241794600269,0.731696971571905
"125",1.1083558905742,2.15372270313649,-0.310021511417493,0.66378975909289,1.5052089901602
"126",0.071438586465059,-0.0580069178159994,-0.325876606087406,-0.374044712369866,1.44845100159803
"127",1.79352723954813,0.106114669728831,-0.893934805833135,-2.27654178307957,0.638340223440936
"128",0.315117202637807,-0.717323756370115,-0.955019446307567,-1.37062715516044,0.39051426082813
"129",-0.043340209426951,-0.312945747446689,-1.19759104871836,-0.317055510644778,-0.201532617226343
"130",-0.102618843642318,-0.880170227275815,-0.604543790153851,1.13860618754846,-2.06784586867878
"131",1.74090914676291,-0.63735384961493,-0.0105627285753241,1.56156324675303,-2.3215747754915
"132",0.188345255188637,-0.46943338639251,-0.998242748227029,1.33304702912391,-0.616888634270066
"133",0.478267919657966,1.81487092090845,-0.214383409721944,0.211463194754307,-0.687939811109386
"134",0.520210151201515,2.44845264953093,-0.463708149618288,1.95219739176242,0.18188706087571
"135",-0.269362229130527,1.91195246352953,0.242272223398176,-0.444547682270041,1.07677467198533
"136",0.423190923121914,-0.410880997513789,-0.195993928592407,0.257239828690858,-0.287419937633357
"137",-1.02690399028371,1.52687165595449,0.360358335412575,-0.772639198653757,-0.553857899106251
"138",1.45007850593176,-0.349330701996668,1.0348845431426,1.10511912208164,-0.449157868889084
"139",0.550436921321237,0.247527773766413,1.25797890667352,0.192344787128478,2.62949378051303
"140",-0.19165580086095,0.134136825971532,-0.52119752059453,-1.04811372460661,0.168772131121025
"141",-0.791900380422561,0.321888999883742,-1.17052331393011,-0.640876816687127,-0.674750389921621
"142",0.97114644998496,0.0212981100272344,-0.039896747911261,0.0466668211049204,-0.883625222378483
"143",-0.982608480606785,-0.377262589087406,0.171316613950363,1.8547237595254,0.998348450310013
"144",-0.495627811634699,2.48317626352848,0.354246741334199,-0.684488580324492,-0.0250130656250332
"145",0.561938526542735,0.993967043997888,1.21115163359994,0.257789007221955,0.123997970125515
"146",0.709311790355606,1.26079675833845,0.500729309319676,-0.317030391844416,-0.104727469956785
"147",0.24278105569592,0.0240858197572544,0.20016158919014,2.4995650479887,-0.356150912662401
"148",1.39144814748528,0.433674955581273,-0.406153463097015,0.535043661393736,0.734578377092269
"149",0.412636662025453,0.65739285745045,-0.602350629921734,-0.222007913666617,1.2858920538005
"150",0.464724441545858,0.241309628644423,1.38416408832011,-0.00782334037538552,1.5142532806591
"151",1.38750049162408,1.16665019889628,1.42511235585675,1.86751444739489,-0.820966950407009
"152",0.324362289439763,0.546923899555372,1.1231156090119,0.598062895445861,-0.868204041184054
"153",-0.642847662295262,0.4889274740514,1.00599821124491,0.623605903463668,0.36832760641621
"154",0.580613501498498,1.8266439128084,0.215912541599849,0.360628057635452,-0.6137089363484
"155",-0.14430787604546,-0.64615166105106,0.724633375961173,1.18682679680866,-0.310281958303309
"156",0.546715317493225,0.75495141750063,-0.0466339997424441,0.644574742622856,-3.02529497196727
"157",-1.29251258982868,1.25490482774829,1.49349599879433,-0.128867226048349,-0.511118906977803
"158",-0.178360097916621,1.91459696602243,-0.981080025075584,0.228541535327013,-1.75337640100108
"159",-0.292207540157746,0.598820100564184,-0.516651586993399,0.27430408912559,0.0337313099905507
"160",-2.30852414877782,0.208852277835944,1.46123027242779,-0.500911249009531,-2.27810146878088
"161",-1.37979103173847,0.145882157720594,0.91579942944571,1.48477609708572,-3.5004112553756
"162",-0.687780533435674,-0.916656102744622,1.27041422750757,1.01669237920019,-0.330675534391254
"163",0.719998168522977,2.80281686437536,1.67114857530203,-0.623046400961301,0.581868435863417
"164",0.720895215996944,-0.441022235418496,1.35552115311476,0.16931273949058,1.37392203638888
"165",1.25591724610612,1.23743324991932,-1.26144584516371,1.15690388562181,1.34803048484541
"166",1.70574267686919,-2.0820801168449,1.1786440061955,0.0350920025835187,2.31810280037309
"167",-1.24129751477714,-1.81089966251679,0.429577096180492,-1.60557340327211,1.82238570540443
"168",-1.73359436186417,-1.51261503325582,-0.660630797522191,-0.541034770567195,-0.51548358789749
"169",0.792480615392693,1.11182345771757,-0.0874106485990704,-0.4713048480915,-1.46894677240387
"170",-1.30849028854218,-0.820921717175948,-1.06034047813411,-0.848828374660801,0.615812316649175
"171",-0.151371780816588,-1.75529625480638,-2.1784012242646,-1.13329389264813,-0.731486644797617
"172",-1.44094927084689,-1.70146133554229,0.0866207868650908,-0.574783621519819,-0.967590664110933
"173",-0.602659335556662,0.0887643823170846,-1.50580073126793,-1.16542584733484,-0.71480221061679
"174",1.27525970399717,-0.410086120330718,0.494580410292623,-2.99166623259245,-1.27793671596523
"175",-1.40447804622763,-0.27124151897742,0.442854732635395,-0.22219858262587,-0.718441238035546
"176",-0.656202533069454,1.20382157032293,0.978017686957412,0.12633149762058,-1.9697875240901
"177",-0.394150008933574,-0.16191084148162,2.17631297780291,0.695232616833682,0.898524975574801
"178",0.942635639757677,0.627373148793756,1.43390689859204,-0.365531957196501,0.606031880726886
"179",-0.0232299990766641,1.37727343027373,-0.409007667043328,1.06181352971759,-0.294780369135442
"180",0.365704922218769,1.21161373939636,-1.92348616214766,0.212759986557466,0.962756386704438
"181",-0.00542086188327778,-0.765759382623629,-1.5170797113418,0.902219156384096,-0.342356558969746
"182",0.0249617808876408,0.0987860089062282,-0.242548347896572,0.230247435158278,2.58670862607908
"183",0.827409379395341,-0.0192792599618379,1.64510050139806,-0.517327834834034,1.97867114352873
"184",0.446528305569579,-0.641671764945529,0.183926489877314,0.194955794083173,0.619344604305442
"185",-0.852794309324289,-0.150650613988258,-1.17555662324707,-0.74929081141729,-0.169357386088544
"186",0.545053341197971,-0.164000579240754,-0.705192832979749,-2.24385914058063,-0.0901782222206659
"187",-1.23754790008359,0.639970678453439,-0.0716931461202304,0.802596589336518,0.368850613344319
"188",-0.400597906051167,-0.49017565645808,1.2854729407134,0.566619401944563,-0.760450739709474
"189",-0.346030030207122,-0.0311408307912346,0.468958960426935,-0.626935003190551,-0.589547154083214
"190",-0.242598073884934,-0.64348235393465,0.63761812242529,0.72948257826676,-2.59565490637267
"191",1.90692732958981,1.29542162767702,-0.473359921774232,0.00943393103791933,-0.450875209134159
"192",0.24755601276494,0.380624945267034,0.511373051366604,-0.303734067777463,-0.352165212833993
"193",0.109182478356391,-1.09526604595396,-1.11724467856886,0.260695356672937,0.63022763868891
"194",-0.428068354558935,0.957493743789469,1.14770921456545,-1.80672150182685,0.205081359171811
"195",-2.39169609312685,1.00698289631321,0.469035946456369,-1.02926398724648,-1.23612822645315
"196",-2.21077486518177,-1.40349341181969,0.556772208068736,-0.600485512591697,-2.42048578022734
"197",-0.722601931885225,-0.414053539540483,0.988636770159068,-0.610321641571874,0.587728916440847
"198",-2.93859071485278,-0.55974969123791,0.0786150685378218,0.010633188171137,-2.36841489603935
"199",-0.985951916349864,0.215394350517883,-0.119048423130441,0.779733909921074,-2.98799845342603
"200",0.447242608669382,0.404155027472594,0.719959458064196,-0.442525232542003,-1.78159592474955
